Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2020-10-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Australia,AUS,Trade (% of GDP),NE.TRD.GNFS.ZS,27.0496744634676,27.4219284248917,26.5679540592276,26.8329514684441,28.6959800179085,28.4813679347122,28.0556924593396,26.7703190627072,26.7768368361504,25.2828227236593,26.1919622262625,25.5916058937342,24.7931840661811,25.1693569461475,26.3621582160871,29.01009022176,26.9000648773338,28.66956720861,28.2150992670536,29.6651403610851,32.3441672927996,31.6487229036032,30.3671689045293,29.2148849897175,28.5821406143089,32.5617520385408,33.0890716261912,32.5850168703711,32.6345364166847,32.130350909175,32.2202275569202,32.2555117521316,33.1102641795285,35.4665193170798,36.5261284317788,37.8015516603413,38.3323319414935,38.0748112251054,40.0704305582242,39.1346484106034,41.0290111758291,44.3652083634724,41.5572758742756,40.2961446264483,37.1207343685942,39.2711826369216,41.6042270907138,42.0514396834877,42.8703326982714,45.7979042094362,40.6496717288741,41.9067330593482,43.2103466719308,41.2084303462784,42.506490337998,41.4943730799132,40.7776414241104,41.7700001190728,43.1922611196402,45.6862153009943,
Austria,AUT,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,54.86039174788,54.3804711459358,54.2960192212936,54.4568199360651,59.5677317780406,56.5991341566834,59.9162816321086,60.2775956821567,59.6679877608595,63.3172191333532,66.8250060486283,68.396550301208,64.1171139234959,62.4721849872476,66.5750060351522,70.0831614762495,64.014597212162,62.8537227269269,66.562550344062,70.5383587945509,71.4883694819226,70.0484058928522,67.6301674653756,63.2650504915528,65.9870933378821,68.25660110272,70.0836711206827,74.8676902155828,76.9271493915785,78.2601403439716,85.3604956179232,87.5366647639352,86.9481679996606,86.3873824162825,90.7923456929297,94.0338056833054,98.0883112053436,100.733254061926,102.073682731706,87.0622309742796,99.0197962369563,105.102788629725,105.152177427838,104.066414086373,103.503535251069,102.42731538918,101.068685446176,104.773176317947,107.790261820777,107.72470344562,
Azerbaijan,AZE,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.0832196452933,86.8637724550898,140.799983402834,133.490445859873,55.3493194555644,85.8937107507732,80.8497401741931,82.0789665326283,77.2278091030634,69.8259648751026,78.5485682796041,78.8151854917601,92.8181443298969,107.551948506262,121.507115894117,115.841884607706,105.262399846369,96.6418081486575,89.2428968637573,74.7440416836369,74.9859884610856,80.5080450059522,78.263069540422,74.6758447629851,69.4832251953347,72.6015079073189,90.0773187345677,90.4023156823216,91.6725765369824,86.0438780132467,
Burundi,BDI,Trade (% of GDP),NE.TRD.GNFS.ZS,25.8928574435131,27.5862079836929,29.5081958920413,21.8045114655597,26.1744966082609,22.8822529667839,23.7683401950761,22.6863662585732,23.662507797879,21.7532896713333,22.3097965544679,22.6074300410872,26.8094131157561,24.3489043362581,25.2873351845382,27.2774163190328,30.379360630475,34.8870291528506,31.9340935865245,36.8847861616734,32.1014455985716,31.1810462057784,37.1194209891435,33.7933398239583,35.056316693605,31.8135215539913,34.0388589004453,35.4835346628137,38.5439533047301,32.6893093927341,35.6481395516768,38.4225604772107,38.2261314127976,36.5429966027968,38.753523581475,40.2046264145201,21.5737222729,24.2753792298716,27.4400299850075,23.5397452788757,22.5537244890286,20.9640456147222,21.6738294069666,27.3763120796107,31.5761181816532,35.1,42.4,38.7999987731993,47.1999995814015,35.8000035591914,39.5000053977394,43.0000028373483,43.6999890071038,46.6000131147541,41.7576921762705,32.5419541361693,31.7442237764751,34.3962372025288,39.2100430604203,41.857360239639,
Belgium,BEL,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,87.7273029187755,85.5840822641459,85.214439887994,94.1440940214668,105.271078311365,91.5237494570825,96.815757553448,95.6775231460922,92.3126050276645,101.572970422771,103.05544757343,110.221352477627,117.925348597816,120.39556296581,128.230735622583,123.876985444717,112.327024392648,109.91910031618,116.422946942352,124.936932430431,121.467850864546,118.590137952893,115.069287793002,109.012737260877,113.232299662906,116.378567821327,119.212775757383,125.68894005618,124.709122626318,125.169990540949,142.230135067034,139.576839834619,136.085149488081,132.715552833888,136.918405348432,144.529050669983,149.567509299511,152.468446875303,161.088447790447,135.406040531897,149.997673074386,161.493723664633,160.746030229324,157.850845041743,158.783215919076,154.192546509323,157.611595256596,163.378633705612,165.418330317219,163.293221452124,
Benin,BEN,Trade (% of GDP),NE.TRD.GNFS.ZS,18.2341998166072,14.1181216852278,13.4771276576628,15.447259020027,17.3805034251725,22.1732736350777,23.0426078397633,27.4380883208416,28.4112293667841,33.2017249500644,39.6379034467417,45.6184127164884,41.1845516067007,41.6121426133332,43.8114045020463,47.9412279615522,44.0197577086964,50.9596855186593,51.0704526504407,54.5381681535616,53.1386195994861,59.8893720979652,57.8573353739462,45.3420118908271,50.5113034919755,60.3012179781571,49.2914176982042,46.2181352147978,45.8868280290306,38.3003673589405,45.7201821451396,51.3447168355486,56.7407458048553,55.3817991336605,64.4004792535565,63.800140010475,56.5177914456367,58.7116296113966,59.5936252981433,54.3917891538957,47.3481515012844,48.2571706392197,43.7684225364311,41.6162305574334,39.9029743365096,39.0959311879142,39.7746987128551,49.1137841529705,47.7753592695168,44.7026290629806,51.4308599492924,47.2170288118403,50.7367367791134,59.2001918331875,65.2682749404551,56.7563131849476,58.9869283378276,61.4765969582555,61.8447185146293,63.6813323140356,
Burkina Faso,BFA,Trade (% of GDP),NE.TRD.GNFS.ZS,20.7013700595553,21.2188624397492,21.2379483918704,21.2485012803128,14.3172756393415,16.0292171246163,16.7002191862921,18.8558132843739,21.4921288241186,22.3496083648567,21.5970104218475,25.442556614231,27.688726861213,29.231336311371,32.7936788935997,37.4993707069501,35.2134956783333,38.4035337580082,35.2192484844596,37.5285780653351,40.213028682332,40.7115242526657,39.8197514428109,37.4582972460124,39.7187056640872,40.9475469828696,37.9617294229875,39.4399463300075,38.1296822765951,32.3947599439306,35.4226504401749,33.7962364263647,28.3740163771975,29.6250839534616,39.2292222386411,40.7474714183407,38.1802977691941,37.4164187803511,40.9397835752562,35.2548157814824,35.1229419704263,31.6581708148511,31.3125228527966,30.3682364077323,35.4809436017462,34.1721697681049,35.1065423554549,33.7797172895073,35.3853169801502,40.2959836735924,49.0732385398039,57.4972531038508,61.2386079818398,64.0358513024234,58.8235624937426,59.0891813101662,57.9419582345728,58.9903900470256,59.7444841652284,60.1821432131535,
Bangladesh,BGD,Trade (% of GDP),NE.TRD.GNFS.ZS,19.3039436708071,22.4823523745223,21.554848275691,21.6397630631354,24.1502678104311,23.0293137134448,22.9361029749964,21.9018601093214,19.9371403769383,19.8113211700256,20.8205969538367,17.0190718372794,19.4072895559385,18.3946565109774,14.0496210654104,10.9956261323865,22.3822749296616,19.4221981983695,21.0385149611892,21.9070635430834,23.377231112235,19.2471590909091,20.6069241937352,20.3168806212371,16.8117271749034,18.2221846249994,17.0187425082782,16.6877976312963,17.6780643099612,18.3251740190693,18.9665020125385,18.8898268850747,19.9340055024511,23.1215830698982,22.8658645545703,28.2094960764218,26.0760877233809,26.3255133900833,27.8800634028394,28.3879405571158,29.3217143619038,32.0980170730117,28.9673807211649,27.657884900158,26.8582341492431,34.396934864465,38.1119244325921,39.9423826531735,42.6209140325589,40.092796223023,37.8028426708321,47.4208498356898,48.1109227476789,46.2964027239758,44.5140801968096,42.0859963070382,37.9543007335199,35.3039965170835,38.2448929879071,36.7592997489934,
Bulgaria,BGR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,66.3964173548912,70.1610468042275,67.4993968221142,74.0878629932986,78.3773116646511,85.9973677186588,83.5035643944016,83.4076531631779,91.4617513059035,94.578970772527,69.847060845197,82.6823876197494,100.049800796813,84.0414854466377,90.7201293759513,55.2626916823838,85.8206737376906,86.4637364673225,77.0452088576146,90.0749760451372,77.7457069237525,79.0813687477668,75.2696110143524,79.0138810581269,93.0638911878994,99.7142133335392,111.04746275381,123.609646159658,124.785885742919,92.7360055979139,103.713037290063,117.874426336766,124.535020012767,130.117594619902,130.632477915753,127.025255243835,123.189285311781,130.271568750743,129.133732449773,123.723105005636,
Bahrain,BHR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,239.348924963302,251.13888334995,225.758688357164,189.632583309598,190.330268981954,191.610232321025,183.523568876884,189.767930827029,172.832411464694,186.273821160598,210.160965794769,180.64181022066,181.124037169727,164.603897100189,155.17817162615,152.464315379845,164.115419261449,148.582078139234,128.48910154402,141.831698808263,135.809135327865,127.026266277537,131.133634216392,128.091582155216,140.737310039923,148.313525108923,147.104181068989,137.785050572304,145.882511145821,117.963725409489,120.472394522656,174.155268022181,185.884650580276,191.872554115951,175.567836938356,154.556997501564,139.554925140503,143.289169317584,151.404854301726,,
"Bahamas, The",BHS,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,148.793828892006,150.180201826045,129.075265039896,133.258443795402,129.75113915177,125.337388329215,124.584487534626,121.895056587134,124.061710865761,121.72295247725,117.126017580178,,111.000326583932,110.120025268478,106.118618136001,101.461563203602,103.359961190168,104.401963792574,104.465441819773,105.856747021336,79.7348855718879,77.7261671656993,75.7027383336782,79.6449438925669,72.5008806383396,70.2779817050926,71.063540505226,76.0019833710461,81.3962709176308,87.5507143032777,88.0128155625079,87.4292228766863,76.5210439633098,78.6756024311196,88.3336891598687,84.2507345739471,85.7233472502296,87.1981893652699,73.0001786884269,72.423440327012,75.6542994469318,77.3503963942211,,
Bosnia and Herzegovina,BIH,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.847227683838,91.8796126648453,107.500043530726,100.630964756317,125.666609057011,121.820541564193,104.192438189751,104.318900119379,95.2784791259677,113.4597628404,94.6550259619736,103.26487213645,98.0435219944544,83.5518574069494,86.1628812355183,73.7474978345482,80.9682123203619,87.8363419952879,88.145103995735,87.9312383242327,90.613870317716,88.1983009370755,87.9455706606974,97.8741778371957,99.2240833700289,95.8806182769881,
Belarus,BLR,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.6073903002309,66.6666666666667,117.391304347826,150.964467005076,155.375709548699,103.718194772782,96.7748997857579,125.516179156558,122.957697735989,120.83511782963,141.609165955024,137.044930473063,131.002058282291,134.141852273225,142.136510387704,118.88435169233,124.295103889387,128.153877979073,129.599478545475,108.63564482836,115.917972989303,157.974255073313,153.085269313372,119.815965235724,110.651424367582,115.914826201946,125.209322899662,133.367754723012,139.393736250171,133.345989479484,
Belize,BLZ,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,102.341747670488,106.384682842081,97.9937787932662,94.2278520234975,109.383270281863,90.621780030458,93.6906998728032,101.456893022773,107.296399310121,104.325600040742,100.241628725236,43.6228802006652,102.638695150559,96.8751197289671,102.270110871105,97.0720178849822,100.269300534251,108.486456089493,109.509168061276,121.675786526963,126.648680968692,120.447711176369,119.654899735149,119.954331469243,109.747995434441,118.649512272583,123.525558815023,124.131947939604,133.711965811966,109.456551279132,117.700446558234,126.947706736035,128.256369426752,131.953821071293,127.588302862641,125.076809954751,114.21419356656,113.411093869106,115.710263467294,115.710072006289,
Bermuda,BMU,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.999706185164,77.2691870746085,76.480186266016,75.4166518435904,77.2607832126178,,,,,,,
Bolivia,BOL,Trade (% of GDP),NE.TRD.GNFS.ZS,40.1428890377316,39.7372742200328,40.754646142294,43.3228730822873,43.7722419928826,48.1476323119777,47.7358490566038,48.5131974607417,43.8186813186813,43.6707714596161,48.9571263035921,45.7897971727105,45.1315789473684,56.0343463121241,62.0901346785323,58.154952408662,57.5630636398558,56.4190706244871,52.7033855482567,51.5707792927613,46.8468468468468,46.5277777777778,58.3798882681564,52.3885350318471,49.4702020985166,41.8927645575655,47.0437259596079,43.8681607915359,41.9062514460229,45.6546787096107,46.7032732211903,48.4449664982379,49.1108569698764,47.4671274983013,48.8608514107981,49.7379857027158,49.8562911066617,50.4696634073311,52.2811617688536,44.1682546423174,45.5977751096643,45.2278213515973,49.350260466538,51.9678351389575,57.4642663162886,67.6419424916322,74.5378491112511,76.0619116458958,82.8670211992063,68.6270745184224,75.5116259937248,82.4803946379281,84.9487612540949,81.2309077007112,85.2644690001906,67.9328449414657,56.4010345452952,56.7046528441721,57.1099647248356,56.3973066373925,
Brazil,BRA,Trade (% of GDP),NE.TRD.GNFS.ZS,14.1763320197361,14.6188670166801,9.05773411905174,18.1474542661017,12.0630092764625,13.2916862270444,12.8164043060117,11.5379421311238,12.6109104199433,13.1741168938292,14.4791954967734,14.5512801755657,16.103251255854,17.7732588226592,21.8968474924518,19.0441531301006,16.4683313792368,15.1701161077981,14.5399732261263,16.2994727376357,20.358560531222,19.2198034029422,15.8841617251626,20.4301627867509,21.4719722116083,19.343274227025,15.1711652325925,15.652605863759,16.5807547623932,14.3908776604293,15.1617555617526,16.5909166307269,19.2533435846423,19.5993162912733,19.3329054571035,16.9844599991956,15.6355914758682,16.5762092613247,16.4385849312059,20.9821664782285,22.6397613567941,26.936285022064,27.6183574022309,28.1403847231593,29.6782524787535,27.0867952089385,26.0416998822356,25.2926113700037,27.2575694188187,22.1059755993695,22.7721781120049,23.934410646605,25.1142943781206,25.7859760796861,24.68540581659,26.9536426160569,24.5336980295177,24.3277137261615,29.3977825566287,28.9766236459153,
Barbados,BRB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,110.790814348365,111.301817215983,110.699382625342,126.434355651677,141.556033523697,120.849705304519,109.446675591254,110.760358821017,118.881737731295,118.253968253968,108.652557319224,92.3417924831352,77.3424737456243,79.7120131651125,83.5390334572491,86.5035829009143,81.9758858267717,75.9223300970874,80.0819277108434,83.4203836376242,91.8995290423862,93.4160706773244,95.763184079602,88.0444758206848,88.1910055583628,90.5785259029253,86.3627434932067,83.4717527764365,90.0919146284468,92.0467411815938,97.616180128289,102.445409602845,99.3183985879332,102.31187460815,89.384604187661,95.9088587196468,93.4739055287171,89.7597885032538,87.8842206542656,85.3479963802832,84.5313987274655,85.2671231884058,82.9143009240659,80.992899832891,83.6916711460933,
Brunei Darussalam,BRN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,107.407690543536,113.485417268265,111.913768095333,110.722059241033,109.48541402428,109.199455478834,105.025773195876,106.856740202721,106.569503040929,107.25144327232,,,,,,97.0192105593723,99.0753800344774,106.849100860047,105.781364636831,106.526982212843,99.4874259170271,115.543964232489,120.573963676695,115.67966826487,107.87610619469,104.219571630114,103.171625469555,108.718870678156,108.747969082215,105.258467568503,100.589570685232,97.4576166216243,96.9411493596989,95.7504672644039,105.913844072184,108.572636487672,95.3689459604066,99.5365403596103,105.641023982342,110.936878837404,102.420968814048,89.8937897963775,87.3182670815342,85.1767490461377,93.896319873231,108.509658352264,
Bhutan,BTN,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,51.3479721963706,63.4785237107963,61.3938858648206,57.8312359709116,58.0612021643078,66.1305839633803,70.0522366391781,61.6385014393624,77.1890437745484,66.0154058796115,57.4829835555202,72.2810297721311,87.8903326587381,75.6620331296629,68.9547840069737,80.3984622015262,81.1564493428122,82.0206934423105,82.5175996793296,81.8156737632596,80.3534551450573,76.4274859327885,75.4770985277337,78.6308037285846,95.944310220905,105.524232171015,116.549782379648,114.933803232835,109.403262505268,109.569557994505,115.924496111725,114.400833381894,104.186841823183,105.199306422113,98.3090980229276,102.19172813722,85.4050533707323,82.8098445212442,86.7117154922778,,
Botswana,BWA,Trade (% of GDP),NE.TRD.GNFS.ZS,65.9195781147001,69.7418276611398,72.7650318789505,76.3398001952537,77.387712439321,82.3170731707317,80.2168021680217,75.3873411098824,86,75.3375337533754,85.5692530819434,94.7136563876652,97.9150275373722,100.796695190322,105.698485212792,107.386255473063,116.707882534776,120.210387902696,120.584926884139,119.372942232864,119.501546297981,121.235392320534,123.836180087077,124.649064820936,118.773470717855,117.522808175582,117.459589590737,123.571753295954,114.451590222921,105.360864562126,104.847320396747,99.5583853464229,89.7512545868151,86.2082050096699,88.1806097283683,94.595171646002,90.955575275056,108.604415150755,101.841039320292,98.9290812021418,91.924729689918,87.5250655680957,91.8357740585774,85.8340425151264,90.9978228872631,88.5053520573505,86.3345889171215,95.1046388023392,96.715910335632,86.6860199052182,94.8997963219007,103.545578765389,110.654896318837,122.553558677079,113.884944400081,105.934770717133,96.7624229528808,75.6024068869352,79.5077674345062,74.1106419822303,
Central African Republic,CAF,Trade (% of GDP),NE.TRD.GNFS.ZS,57.4545367418192,62.2516545984826,62.2950725665156,63.7223974454916,69.2528596784602,64.7696449864499,70.8762886597938,73.2009677419355,73.9435231051187,64.933122360612,73.5008478028886,67.2226952791009,58.7478877440636,65.1049252125144,71.0729370672464,61.0503166351623,51.5134770679399,59.5293038235671,57.3060779001441,57.5655068303631,66.3023280832322,58.4431938924067,56.4022587335688,60.7652604197473,58.8956716431012,53.6444942027307,46.8090580912756,46.3944345628938,42.7986346311062,46.7670475619484,42.9429835183745,43.7093216871222,43.2290760804125,39.9886220219109,48.4180322318527,50.4758911171183,47.0844050293092,55.8185083614851,51.0495318767161,43.212343897896,45.6597819937269,39.7304997372329,36.1085647794782,36.2312260023474,33.2439549188203,35.0709368656226,36.3958702287378,37.5808990187896,34.4375218095517,31.4942464896799,34.4304819543042,34.4756183327299,33.0594485943314,38.3992875721315,53.0950920179825,53.1451477769621,50.53064402191,57.1435457117119,65.8636468647533,66.135130443945,
Canada,CAN,Trade (% of GDP),NE.TRD.GNFS.ZS,,35.9007814714171,35.6027852716766,35.4183626595467,37.0960825379616,36.985396316202,38.4081490826746,39.2363868473556,40.8515703479666,42.021693740645,41.6320830987005,40.8240518211201,41.9900952097537,44.4375100480648,48.2465207164912,46.0101634713222,44.414494602193,45.912560006252,49.0090977018007,52.41406147672,53.4976285375813,52.2781317331343,46.7855822407459,46.8897355435308,52.6754344987322,53.0490387993776,53.2857279054247,51.0807342208607,51.570865517512,50.2576880420193,50.1751089831558,49.4008606327038,52.9160539035975,58.440817181658,64.5925875261397,69.2823529837522,70.4905235915489,74.5829184644319,78.3514261785244,80.390917290718,83.0416470500724,78.6210494473939,75.9765841748973,70.0872658693755,70.432075626193,69.9828796608112,68.2513217000054,66.4573075094755,67.1905466860828,58.6224650926874,60.3499363166922,62.6449640153634,62.5955489395005,62.2310749013405,64.3786621564923,66.1649020669781,65.3636845215556,65.0337418914608,66.1132735213071,64.9767044956374,
Central Europe and the Baltics,CEB,Trade (% of GDP),NE.TRD.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.7780536947831,69.2217689584079,74.3494370315473,74.513668272138,74.2271065977564,80.7146386556961,81.2865090552067,80.0432979065329,84.2227682420725,91.2568807467973,94.158741587743,102.412780976638,105.257839451059,104.780436761083,93.546300958188,105.338024737721,114.004338609927,117.353354122408,118.431440559559,121.438756162724,121.815007583216,122.627127475543,126.057882651888,127.372839465149,124.955268152077,
